TASK,UNREACH,NODES,EDGES,VARS,FUNCS,LOOPS,MXCALLS,AVCALLS,SDCALLS,VARSASM,FIELDS,VARSLOOP,VARSINC,MXLPFN,AVLPFN,SDLPFN,MXCC,SMCC,AVCC,SDCC,MXNDFN,AVNDFN,SDNDFN,MXEGFN,AVEGFN,SDEGFN,TFE
aws-c-common/aws_hash_table_get_entry_count_harness.yml,ttt,4933,5875,959,238,22,156,3.050420168,14.30128909,1026,959,36,24,3,0.092436975,0.377777593,45,692,2.907563025,4.609073252,1119,20.72689076,76.07866473,1118,21.63445378,77.60152465,0.03
aws-c-common/aws_hash_table_init_bounded_harness.yml,ttt,4937,5879,963,238,22,158,3.046218487,14.34574449,1028,963,36,24,3,0.092436975,0.377777593,45,693,2.911764706,4.607788008,1119,20.74369748,76.0787232,1118,21.65546218,77.60121468,0.031
aws-c-common/aws_hash_table_init_unbounded_harness.yml,ttt,4957,5908,969,241,22,158,3.049792531,14.2635831,1032,969,36,24,3,0.091286307,0.375558788,45,698,2.89626556,4.582307052,1122,20.56846473,75.8007631,1121,21.46473029,77.31296398,0.03
aws-c-common/aws_hash_table_move_harness.yml,ttt,4930,5871,957,238,22,156,3.046218487,14.25937574,1026,957,36,24,3,0.092436975,0.377777593,45,692,2.907563025,4.609073252,1119,20.71428571,76.07919832,1118,21.62184874,77.60235763,0.03
aws-c-common/aws_hash_table_put_harness.yml,ttt,5000,5969,987,241,22,158,3.091286307,14.39686338,1056,987,36,24,3,0.091286307,0.375558788,45,706,2.929460581,4.595596318,1122,20.74688797,75.83487084,1121,21.67634855,77.35676779,0.03
aws-c-common/aws_hash_table_remove_harness.yml,ttt,5027,6008,993,241,22,161,3.116182573,14.57912264,1068,993,36,24,3,0.091286307,0.375558788,45,712,2.954356846,4.639044975,1122,20.85892116,75.90825439,1121,21.81327801,77.45893297,0.028
aws-c-common/aws_hash_table_swap_harness.yml,ttt,4950,5902,962,238,22,157,3.075630252,14.35952509,1034,962,36,24,3,0.092436975,0.377777593,45,696,2.924369748,4.609379666,1119,20.79831933,76.08499005,1118,21.72268908,77.60928043,0.03
aws-c-common/aws_is_power_of_two_harness.yml,ttt,823,822,65,41,1,5,0.536585366,1.170731707,44,65,3,1,1,0.024390244,0.154257447,3,59,1.43902439,0.664382364,566,20.07317073,86.3908843,565,19.51219512,86.34477739,0.022
aws-c-common/aws_linked_list_back_harness.yml,ttt,3043,3586,625,190,5,116,2.836842105,12.29675655,444,625,11,4,2,0.026315789,0.190130441,10,384,2.021052632,1.651021676,941,16.01578947,67.78103106,940,16.03684211,67.86382426,0.031
aws-c-common/aws_linked_list_begin_harness.yml,ttt,3036,3575,623,190,5,114,2.815789474,12.1980483,444,623,11,4,2,0.026315789,0.190130441,10,384,2.021052632,1.651021676,941,15.97894737,67.78021431,940,16,67.86356281,0.031
aws-c-common/aws_linked_list_end_harness.yml,ttt,3036,3575,623,190,5,114,2.815789474,12.1980483,444,623,11,4,2,0.026315789,0.190130441,10,384,2.021052632,1.651021676,941,15.97894737,67.78021431,940,16,67.86356281,0.031
aws-c-common/aws_linked_list_front_harness.yml,ttt,3043,3586,625,190,5,116,2.836842105,12.29675655,444,625,11,4,2,0.026315789,0.190130441,10,384,2.021052632,1.651021676,941,16.01578947,67.78103106,940,16.03684211,67.86382426,0.031
aws-c-common/aws_linked_list_init_harness.yml,ttt,3030,3565,620,190,5,113,2.794736842,12.09545255,444,620,11,4,2,0.026315789,0.190130441,10,384,2.021052632,1.651021676,941,15.94736842,67.78252661,940,15.96842105,67.86634739,0.03
aws-c-common/aws_linked_list_insert_after_harness.yml,ttt,3041,3583,621,190,5,118,2.831578947,12.35028458,444,621,11,4,2,0.026315789,0.190130441,10,384,2.021052632,1.651021676,941,16.00526316,67.7810327,940,16.02631579,67.86258827,0.032
aws-c-common/aws_linked_list_insert_before_harness.yml,ttt,3041,3583,621,190,5,118,2.831578947,12.35113686,444,621,11,4,2,0.026315789,0.190130441,10,384,2.021052632,1.651021676,941,16.00526316,67.7810327,940,16.02631579,67.86258827,0.032
aws-c-common/aws_linked_list_next_harness.yml,ttt,3034,3571,620,190,5,115,2.805263158,12.19270592,444,620,11,4,2,0.026315789,0.190130441,10,384,2.021052632,1.651021676,941,15.96842105,67.77912311,940,15.98947368,67.86123531,0.031
aws-c-common/aws_linked_list_node_reset_harness.yml,ttt,3026,3560,616,190,5,113,2.789473684,12.08643845,444,616,11,4,2,0.026315789,0.190130441,10,384,2.021052632,1.651021676,941,15.92631579,67.78157522,940,15.94736842,67.86431795,0.032
aws-c-common/aws_linked_list_node_reset_harness-1.yml,fff,3026,3560,616,190,5,113,2.789473684,12.08643845,444,616,11,4,2,0.026315789,0.190130441,10,384,2.021052632,1.651021676,941,15.92631579,67.78157522,940,15.94736842,67.86431795,0.031
aws-c-common/aws_linked_list_pop_back_harness.yml,ttt,3043,3585,625,190,5,115,2.821052632,12.23754271,448,625,11,4,2,0.026315789,0.190130441,10,386,2.031578947,1.650853888,941,16.01578947,67.78103106,940,16.04736842,67.86459327,0.03
aws-c-common/aws_linked_list_pop_front_harness.yml,ttt,3043,3585,625,190,5,115,2.821052632,12.23754271,448,625,11,4,2,0.026315789,0.190130441,10,386,2.031578947,1.650853888,941,16.01578947,67.78103106,940,16.04736842,67.86459327,0.03
aws-c-common/aws_linked_list_prev_harness.yml,ttt,3034,3571,620,190,5,115,2.805263158,12.19270592,444,620,11,4,2,0.026315789,0.190130441,10,384,2.021052632,1.651021676,941,15.96842105,67.77912311,940,15.98947368,67.86123531,0.032
aws-c-common/aws_linked_list_push_back_harness.yml,ttt,3041,3583,624,190,5,117,2.831578947,12.29775558,444,624,11,4,2,0.026315789,0.190130441,10,384,2.021052632,1.651021676,941,16.00526316,67.7804115,940,16.02631579,67.86336382,0.021
aws-c-common/aws_linked_list_push_front_harness.yml,ttt,3041,3583,624,190,5,117,2.831578947,12.29775558,444,624,11,4,2,0.026315789,0.190130441,10,384,2.021052632,1.651021676,941,16.00526316,67.7804115,940,16.02631579,67.86336382,0.023
aws-c-common/aws_linked_list_rbegin_harness.yml,ttt,3036,3575,623,190,5,114,2.815789474,12.1980483,444,623,11,4,2,0.026315789,0.190130441,10,384,2.021052632,1.651021676,941,15.97894737,67.78021431,940,16,67.86356281,0.023
aws-c-common/aws_linked_list_remove_harness.yml,ttt,3038,3577,619,190,5,117,2.815789474,12.29089364,444,619,11,4,2,0.026315789,0.190130441,10,384,2.021052632,1.651021676,941,15.98947368,67.77975086,940,16.01052632,67.86154554,0.023
aws-c-common/aws_linked_list_rend_harness.yml,ttt,3036,3575,623,190,5,114,2.815789474,12.1980483,444,623,11,4,2,0.026315789,0.190130441,10,384,2.021052632,1.651021676,941,15.97894737,67.78021431,940,16,67.86356281,0.021
aws-c-common/aws_linked_list_swap_contents_harness.yml,ttt,3056,3605,628,190,5,120,2.857894737,12.44803158,448,628,11,4,2,0.026315789,0.190130441,10,386,2.031578947,1.650853888,941,16.08421053,67.79258819,940,16.11578947,67.87711236,0.023
aws-c-common/aws_mul_size_checked_harness.yml,ttt,2585,2979,467,148,3,85,2.702702703,10.57052216,326,467,8,2,1,0.02027027,0.140923335,10,290,1.959459459,1.770167111,962,17.46621622,78.40620283,961,17.42567568,78.48972141,0.022
aws-c-common/aws_mul_size_saturating_harness.yml,ttt,2569,2955,461,146,3,85,2.671232877,10.64116431,326,461,8,2,1,0.020547945,0.141865172,10,288,1.97260274,1.778660437,960,17.59589041,78.73351785,959,17.56849315,78.80902072,0.023
aws-c-common/aws_nospec_mask_harness.yml,ttt,4161,5080,963,238,14,190,3.575630252,18.03988795,734,963,41,12,2,0.058823529,0.252520659,11,544,2.285714286,2.00479617,971,17.48319328,62.77616073,970,17.76890756,62.95717799,0.026
aws-c-common/aws_priority_queue_capacity_harness.yml,ttt,3210,3783,665,203,7,115,2.75862069,11.94345718,492,665,16,6,2,0.034482759,0.207715947,16,419,2.064039409,1.857175523,972,15.81280788,67.76091288,971,15.87684729,67.85902226,0.025
aws-c-common/aws_priority_queue_clean_up_harness.yml,ttt,3202,3771,657,203,7,114,2.738916256,11.90503527,492,657,16,6,2,0.034482759,0.207715947,16,419,2.064039409,1.857175523,972,15.77339901,67.75730293,971,15.83743842,67.8560355,0.024
aws-c-common/aws_priority_queue_init_dynamic_harness.yml,ttt,3230,3813,663,203,7,119,2.773399015,12.19051888,510,663,16,6,2,0.034482759,0.207715947,16,426,2.098522167,1.901554403,972,15.91133005,67.79018645,971,16.00985222,67.90321932,0.025
aws-c-common/aws_priority_queue_init_dynamic_harness-1.yml,fff,3232,3818,663,203,7,119,2.78817734,12.19017848,510,663,16,6,2,0.034482759,0.207715947,16,426,2.098522167,1.901554403,972,15.92118227,67.79470382,971,16.01970443,67.90858537,0.021
aws-c-common/aws_priority_queue_init_static_harness.yml,ttt,3217,3793,659,203,7,117,2.753694581,12.08868802,500,659,16,6,2,0.034482759,0.207715947,16,423,2.083743842,1.866975577,972,15.84729064,67.767869,971,15.93103448,67.87067659,0.024
aws-c-common/aws_priority_queue_pop_harness.yml,ttt,3871,4745,868,220,9,158,3.531818182,16.05031539,736,868,21,6,2,0.040909091,0.219832769,16,537,2.440909091,2.327925157,979,17.59545455,65.93726341,978,18.03636364,66.19405731,0.026
aws-c-common/aws_priority_queue_push_harness.yml,ttt,3854,4719,861,220,9,156,3.513636364,15.96230775,726,861,21,6,2,0.040909091,0.219832769,16,532,2.418181818,2.287840658,979,17.51818182,65.91974898,978,17.93636364,66.16532699,0.025
aws-c-common/aws_priority_queue_push_ref_harness.yml,ttt,3856,4722,862,220,9,156,3.518181818,15.96287273,726,862,21,6,2,0.040909091,0.219832769,16,532,2.418181818,2.287840658,979,17.52727273,65.92078015,978,17.94545455,66.16657167,0.027
aws-c-common/aws_priority_queue_remove_harness.yml,ttt,3882,4761,872,220,9,158,3.540909091,16.09441346,746,872,21,6,2,0.040909091,0.219832769,16,540,2.454545455,2.374624807,979,17.64545455,65.95915904,978,18.1,66.22955259,0.026
aws-c-common/aws_priority_queue_s_remove_node_harness.yml,ttt,3962,4867,885,224,10,163,3.5625,16.23503775,770,885,23,7,2,0.044642857,0.227108881,16,555,2.477678571,2.454849785,983,17.6875,65.68825608,982,18.16517857,65.98866544,0.023
aws-c-common/aws_priority_queue_s_sift_down_harness.yml,ttt,3877,4753,872,220,10,157,3.563636364,16.04965436,728,872,23,7,2,0.045454545,0.229083694,16,532,2.418181818,2.301706158,979,17.62272727,65.94197471,978,18.04090909,66.19161688,0.03
aws-c-common/aws_priority_queue_s_sift_either_harness.yml,ttt,3864,4733,866,220,10,157,3.531818182,16.04776638,728,866,23,7,2,0.045454545,0.229083694,16,532,2.418181818,2.301706158,979,17.56363636,65.92592638,978,17.98181818,66.17510955,0.029
aws-c-common/aws_priority_queue_s_sift_up_harness.yml,ttt,3864,4733,866,220,10,157,3.531818182,16.04804962,728,866,23,7,2,0.045454545,0.229083694,16,532,2.418181818,2.301706158,979,17.56363636,65.92592638,978,17.98181818,66.17510955,0.03
aws-c-common/aws_priority_queue_s_swap_harness.yml,ttt,3897,4780,875,221,10,165,3.574660633,16.41514835,748,875,23,7,2,0.045248869,0.228585175,16,535,2.42081448,2.279025208,980,17.63348416,65.86147922,979,18.05429864,66.11307154,0.027
aws-c-common/aws_priority_queue_size_harness.yml,ttt,3208,3779,660,203,7,114,2.748768473,11.85133428,492,660,16,6,2,0.034482759,0.207715947,16,419,2.064039409,1.857175523,972,15.80295567,67.75957636,971,15.86699507,67.85784216,0.028
aws-c-common/aws_priority_queue_top_harness.yml,ttt,3209,3781,661,203,7,114,2.753694581,11.85330798,492,661,16,6,2,0.034482759,0.207715947,16,419,2.064039409,1.857175523,972,15.80788177,67.76020845,971,15.87192118,67.8583961,0.028
aws-c-common/aws_ptr_eq_harness.yml,ttt,3949,4616,631,164,18,111,2.993902439,12.75352508,752,631,29,20,3,0.109756098,0.41337686,45,504,3.073170732,5.373331818,1078,24.07926829,88.19877666,1077,25.15243902,89.99407802,0.029
aws-c-common/aws_ring_buffer_acquire_harness.yml,ttt,4839,6082,1185,267,14,269,4.224719101,22.48965779,954,1185,41,12,2,0.052434457,0.239114452,18,649,2.43071161,2.372965847,977,18.12359551,60.8242055,976,18.55430712,61.26414726,0.04
aws-c-common/aws_ring_buffer_acquire_up_to_harness.yml,ttt,4818,6049,1175,267,14,264,4.191011236,22.29838999,944,1175,41,12,2,0.052434457,0.239114452,17,646,2.419475655,2.305358297,977,18.04494382,60.70976761,976,18.46441948,61.11358652,0.038
aws-c-common/aws_ring_buffer_clean_up_harness.yml,ttt,4702,5888,1127,263,14,256,4.129277567,22.00549573,904,1127,41,12,2,0.053231939,0.240837835,17,626,2.380228137,2.202640298,973,17.878327,60.73022395,972,18.25855513,61.07336541,0.04
aws-c-common/aws_ring_buffer_init_harness.yml,ttt,3123,3679,634,195,5,117,2.8,12.35566931,474,634,11,4,2,0.025641026,0.18772313,10,400,2.051282051,1.684753926,970,16.01538462,68.96989138,969,16.06666667,69.04759166,0.031
aws-c-common/aws_ring_buffer_release_harness.yml,ttt,4810,6042,1171,267,14,264,4.198501873,22.29210903,942,1171,41,12,2,0.052434457,0.239114452,17,645,2.415730337,2.265895936,977,18.01498127,60.65954418,976,18.43071161,61.0415671,0.039
aws-c-common/aws_round_up_to_power_of_two_harness.yml,ttt,839,841,66,43,1,5,0.604651163,1.260113226,46,66,3,1,1,0.023255814,0.1507149,3,62,1.441860465,0.65777375,567,19.51162791,84.56877539,566,18.95348837,84.52630071,0.023
aws-c-common/aws_string_bytes_harness.yml,ttt,2974,3487,593,178,5,109,2.814606742,11.28210326,436,593,11,4,2,0.028089888,0.196307924,12,368,2.06741573,1.803852013,939,16.70786517,69.87994556,938,16.7752809,69.98856292,0.031
aws-c-common/aws_string_compare_harness.yml,ttt,4923,6120,1181,286,14,226,3.583916084,19.69589482,1062,1181,41,12,2,0.048951049,0.231404085,12,744,2.601398601,2.316374851,980,17.21328671,57.9548893,979,17.81468531,58.21070896,0.039
aws-c-common/aws_string_destroy_harness.yml,ttt,4687,5790,1105,268,14,217,3.555970149,18.68015953,972,1105,41,12,2,0.052238806,0.238689337,12,686,2.559701493,2.29539186,979,17.48880597,59.73926452,978,18.04850746,59.97631278,0.036
aws-c-common/aws_string_eq_byte_buf_harness.yml,ttt,4921,6117,1188,286,14,228,3.594405594,19.82819133,1056,1188,41,12,2,0.048951049,0.231404085,12,740,2.587412587,2.265054288,980,17.20629371,57.94133845,979,17.79370629,58.18209986,0.038
aws-c-common/aws_string_eq_byte_buf_ignore_case_harness.yml,ttt,4912,6105,1184,286,14,228,3.587412587,19.82681263,1052,1184,41,12,2,0.048951049,0.231404085,12,739,2.583916084,2.271352462,980,17.17482517,57.93809268,979,17.75874126,58.18070335,0.035
aws-c-common/aws_string_eq_byte_cursor_harness.yml,ttt,4915,6109,1182,286,14,227,3.587412587,19.79133408,1054,1182,41,12,2,0.048951049,0.231404085,12,740,2.587412587,2.27737019,980,17.18531469,57.94195245,979,17.77272727,58.18676907,0.038
aws-c-common/aws_string_eq_byte_cursor_ignore_case_harness.yml,ttt,4909,6100,1180,286,14,227,3.58041958,19.78995033,1052,1180,41,12,2,0.048951049,0.231404085,12,739,2.583916084,2.271352462,980,17.16433566,57.93477392,979,17.74825175,58.17678249,0.039
aws-c-common/aws_string_eq_c_str_harness.yml,ttt,4673,5816,1131,267,14,223,3.696629213,19.76040256,988,1131,41,12,2,0.052434457,0.239114452,12,690,2.584269663,2.282365168,943,17.50187266,57.67326116,942,18.08614232,57.91647799,0.036
aws-c-common/aws_string_eq_c_str_ignore_case_harness.yml,ttt,4672,5814,1131,267,14,223,3.692883895,19.76100807,988,1131,41,12,2,0.052434457,0.239114452,12,690,2.584269663,2.282365168,943,17.49812734,57.67228705,942,18.082397,57.91528707,0.026
aws-c-common/aws_string_eq_harness.yml,ttt,4671,5814,1128,267,14,223,3.696629213,19.76532989,988,1128,41,12,2,0.052434457,0.239114452,12,690,2.584269663,2.282365168,943,17.49438202,57.67137762,942,18.07865169,57.91416056,0.026
aws-c-common/aws_string_eq_ignore_case_harness.yml,ttt,4676,5820,1129,267,14,223,3.696629213,19.76817203,990,1129,41,12,2,0.052434457,0.239114452,12,691,2.588014981,2.288778723,943,17.51310861,57.67657156,942,18.1011236,57.92188559,0.027
aws-c-common/aws_string_new_from_array_harness.yml,ttt,4758,5916,1135,274,14,228,3.671532847,19.88437728,994,1135,41,12,2,0.051094891,0.236185251,12,700,2.554744526,2.255309091,972,17.3649635,58.66599457,971,17.91970803,58.89704718,0.029
aws-c-common/aws_string_new_from_c_str_harness.yml,ttt,4755,5911,1139,274,14,226,3.664233577,19.83813233,994,1139,41,12,2,0.051094891,0.236185251,12,700,2.554744526,2.255309091,972,17.3540146,58.66522181,971,17.90875912,58.89638058,0.026
aws-c-common/aws_string_new_from_string_harness.yml,ttt,4759,5917,1142,274,14,226,3.667883212,19.88055366,996,1142,41,12,2,0.051094891,0.236185251,12,701,2.558394161,2.255217546,972,17.36861314,58.66637611,971,17.9270073,58.89780027,0.026
aws-c-common/memcpy_using_uint64_harness.yml,ttt,2188,2499,370,126,4,64,2.293650794,8.71694888,358,370,8,4,1,0.031746032,0.175323191,16,274,2.174603175,2.229240618,849,17.36507937,74.93188475,848,17.53968254,75.08753102,0.018
aws-c-common/memset_override_0_harness.yml,ttt,2139,2434,364,126,3,66,2.301587302,8.732597062,304,364,7,3,1,0.023809524,0.152455339,10,257,2.03968254,1.779070533,849,16.97619048,74.84210515,848,17.01587302,74.92037934,0.019
aws-c-common/memset_using_uint64_harness.yml,ttt,2172,2472,364,126,3,64,2.26984127,8.522065383,322,364,7,3,1,0.023809524,0.152455339,13,266,2.111111111,2.020616841,849,17.23809524,74.9182018,848,17.34920635,75.04594545,0.02
ldv-challenges/linux-3.10-rc1-43_1a-bitvector-drivers--net--ethernet--broadcom--b44.ko--ldv_main0.cil.out.yml,ttt,4908,5695,797,263,29,56,2.653992395,5.143386358,742,797,37,20,3,0.11026616,0.408103661,43,615,2.338403042,3.706372136,1423,18.66159696,88.6783156,1464,19,91.68697782,0.033
ldv-challenges/linux-3.14__complex_emg__linux-alloc-spinlock__drivers-net-ethernet-dec-tulip-uli526x.cil.yml,ttt,5806,6660,729,369,28,107,2.230352304,8.432004467,938,729,22,13,4,0.075880759,0.416057567,30,781,2.116531165,3.05947777,1459,15.71815718,77.84420353,1464,15.83468835,78.8678514,0.027
ldv-challenges/linux-3.14__complex_emg__linux-kernel-locking-spinlock__drivers-net-ethernet-dec-tulip-uli526x.cil.yml,ttt,5815,6667,727,370,28,107,2.218918919,7.722425674,940,727,22,13,4,0.075675676,0.415513623,30,783,2.116216216,3.054461824,1462,15.7,77.89146468,1467,15.81621622,78.91222463,0.026
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-media-dvb-core-dvb-core.cil.yml,ttt,17913,21470,2682,682,97,118,3.225806452,10.42113419,5248,2682,206,57,4,0.142228739,0.435256712,70,2751,4.03372434,7.422939828,2251,26.25073314,96.67337854,2261,28.28445748,100.5280692,0.045
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-media-pci-bt8xx-bttv.cil.yml,ttt,21684,25792,2754,956,71,147,2.939330544,11.12671787,5492,2754,106,42,5,0.074267782,0.382306077,94,3238,3.387029289,6.836769831,3037,22.66736402,105.8569149,3074,24.05439331,109.5276907,0.044
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-media-pci-zoran-zr36067.cil.yml,ttt,15410,18416,2041,691,56,190,3.19536903,13.33204062,3392,2041,80,37,5,0.081041968,0.419257233,60,2200,3.183791606,7.434582865,2475,22.28654124,107.3250555,2485,23.47033285,111.3152142,0.041
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-media-rc-imon.cil.yml,ttt,6194,7176,796,322,12,80,2.51863354,7.10489032,1084,796,16,9,3,0.037267081,0.233477592,43,827,2.568322981,4.345697127,1206,19.2173913,72.69084504,1213,19.78571429,74.75612969,0.026
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-media-usb-dvb-usb-dvb-usb-cxusb.cil.yml,ttt,7550,8774,1055,393,14,120,2.679389313,9.928959245,1242,1055,38,8,1,0.03562341,0.185349352,37,970,2.468193384,3.723200222,2070,19.19592875,106.4191137,2086,19.66412214,108.0044018,0.037
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-media-usb-dvb-usb-dvb-usb-dib0700.cil.yml,ttt,15120,18246,1779,719,28,295,3.607788595,19.24526553,2784,1779,55,13,5,0.038942976,0.335456007,67,1992,2.770514604,5.035221551,3234,21.01947149,124.2357204,3265,21.78998609,126.5390883,0.036
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-media-usb-dvb-usb-dvb-usb-dw2102.cil.yml,ttt,8897,10608,1270,380,19,107,3.257894737,10.89576527,2142,1270,32,18,3,0.05,0.299341382,33,1250,3.289473684,4.975772327,2032,23.39736842,108.1876659,2047,24.68684211,110.3126387,0.029
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-media-usb-gspca-gspca_topro.cil.yml,ttt,23237,23953,430,207,13,117,3.140096618,10.58002338,612,430,13,8,3,0.062801932,0.312258215,23,492,2.376811594,3.026939188,18487,112.2270531,1283.027764,18491,112.6038647,1283.3403,0.044
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-media-usb-tm6000-tm6000.cil.yml,ttt,10186,11950,1329,507,53,219,2.796844181,12.54955267,1996,1329,96,25,4,0.104536489,0.40572716,43,1376,2.714003945,4.523776889,1972,20.07495069,93.04128531,1982,20.78895464,95.08935296,0.039
